"","t","region","ed.visits","X","sine","cosine","is.train"
"92",92,"Region.3",11,10.0024404217073,0.999930065796206,-0.0118263906918326,TRUE
"93",93,"Region.3",15,14.8914053486423,0.999578685547896,-0.0290250133219752,TRUE
"94",94,"Region.3",4,16.4047181356405,0.998931513884858,-0.0462150469837084,TRUE
"95",95,"Region.3",0,5.85558073607159,0.997988742315598,-0.0633914048695104,TRUE
"96",96,"Region.3",0,13.9047194203907,0.996750649821393,-0.0805490042187419,TRUE
"97",97,"Region.3",0,6.78634184974159,0.995217602773729,-0.097682767821716,TRUE
"98",98,"Region.3",0,4.18799715036751,0.993390054825894,-0.114787625522127,TRUE
"99",99,"Region.3",11,4.67459893930157,0.991268546778726,-0.131858515717391,TRUE
"100",100,"Region.3",4,6.02512309718633,0.988853706420588,-0.148890386856455,TRUE
"101",101,"Region.3",4,8.02932044638589,0.986146248341595,-0.165878198934631,TRUE
"102",102,"Region.3",4,18.0226943488092,0.98314697372215,-0.18281692498502,TRUE
"103",103,"Region.3",41,23.6776811994279,0.979856770095866,-0.199701552566064,TRUE
"104",104,"Region.3",79,24.8722383492681,0.976276611086932,-0.216527085244814,TRUE
"105",105,"Region.3",8,17.6621134988095,0.972407556121997,-0.233288544075455,TRUE
"106",106,"Region.3",0,12.5121222628809,0.968250750116672,-0.249980969072652,TRUE
"107",107,"Region.3",0,4.39974484462197,0.963807423136731,-0.266599420679294,TRUE
"108",108,"Region.3",7,12.3952238564413,0.959078890034113,-0.283138981228184,TRUE
"109",109,"Region.3",4,9.56807498844322,0.954066550057839,-0.29959475639726,TRUE
"110",110,"Region.3",0,8.87791923956431,0.948771886439947,-0.315961876657903,TRUE
"111",111,"Region.3",4,12.0832527351434,0.943196465956587,-0.332235498715904,TRUE
"112",112,"Region.3",4,14.9832074897092,0.937341938464377,-0.348410806944681,TRUE
"113",113,"Region.3",7,16.4218376713841,0.931210036412195,-0.364483014810291,TRUE
"114",114,"Region.3",4,13.9088553147913,0.924802574328509,-0.380447366287852,TRUE
"115",115,"Region.3",7,15.8177042124122,0.918121448284437,-0.396299137268918,TRUE
"116",116,"Region.3",0,16.462453406693,0.911168635332663,-0.412033636959426,TRUE
"117",117,"Region.3",12,16.1764358863573,0.903946192922401,-0.427646209267775,TRUE
"118",118,"Region.3",24,17.9279447007181,0.896456258290558,-0.443132234182635,TRUE
"119",119,"Region.3",8,9.49440133158513,0.888701047829291,-0.458487129140088,TRUE
"120",120,"Region.3",3,15.0639943121394,0.880682856430148,-0.47370635037968,TRUE
"121",121,"Region.3",44,22.1782064904211,0.872404056804961,-0.488785394288992,TRUE
"122",122,"Region.3",134,25.6304952675928,0.863867098783735,-0.503719798736334,TRUE
"123",123,"Region.3",240,27.5580369225552,0.855074508589693,-0.518505144391157,TRUE
"124",124,"Region.3",140,27.3798934629015,0.846028888091734,-0.533137056031809,TRUE
"125",125,"Region.3",23,21.7285267643299,0.836732914034492,-0.547611203840231,TRUE
"126",126,"Region.3",33,17.9099622962328,0.82718933724625,-0.561923304683219,TRUE
"127",127,"Region.3",16,19.8649718760544,0.817400981824919,-0.576069123379876,TRUE
"128",128,"Region.3",17,21.1357253119121,0.807370744302349,-0.590044473954863,TRUE
"129",129,"Region.3",39,22.7939658593101,0.797101592787194,-0.603845220877103,TRUE
"130",130,"Region.3",19,25.5648606737149,0.786596566086602,-0.617467280283552,TRUE
"131",131,"Region.3",48,21.4709881391642,0.775858772806983,-0.63090662118767,TRUE
"132",132,"Region.3",186,26.8276215812336,0.764891390434123,-0.644159266672269,TRUE
"133",133,"Region.3",89,23.3698237847647,0.753697664392914,-0.657221295066332,TRUE
"134",134,"Region.3",64,28.4970914844018,0.742280907086982,-0.670088841105511,TRUE
"135",135,"Region.3",133,30.598546775715,0.730644496918491,-0.682758097075915,TRUE
"136",136,"Region.3",36,23.0670225846454,0.718791877288423,-0.695225313940872,TRUE
"137",137,"Region.3",15,22.7611662757413,0.706726555577616,-0.707486802450335,TRUE
"138",138,"Region.3",4,21.4237503220025,0.694452102108876,-0.719538934232584,TRUE
"139",139,"Region.3",8,22.6974863641616,0.681972149090463,-0.731378142867925,TRUE
"140",140,"Region.3",120,27.4949034661406,0.669290389541256,-0.74300092494405,TRUE
"141",141,"Region.3",64,25.8274236143012,0.656410576197938,-0.754403841092747,TRUE
"142",142,"Region.3",55,24.8867338911131,0.643336520404492,-0.765583517007675,TRUE
"143",143,"Region.3",68,26.6788796908235,0.630072090984369,-0.776536644442866,TRUE
"144",144,"Region.3",83,25.5135911080067,0.616621213095638,-0.787259982191692,TRUE
"145",145,"Region.3",128,29.3970843323157,0.602987867069471,-0.797750357045993,TRUE
"146",146,"Region.3",309,30.6474886489544,0.589176087232296,-0.808004664735075,TRUE
"147",147,"Region.3",85,29.4518571708566,0.575189960711978,-0.818019870844317,TRUE
"148",148,"Region.3",49,27.5920484308803,0.561033626228368,-0.827793011713102,TRUE
"149",149,"Region.3",130,31.4388251196744,0.546711272868594,-0.837321195311812,TRUE
"150",150,"Region.3",59,28.9523505638477,0.53222713884744,-0.846601602097627,TRUE
"151",151,"Region.3",61,28.6595261296422,0.517585510253189,-0.855631485848871,TRUE
"152",152,"Region.3",153,31.9879856131385,0.502790719779304,-0.864408174477665,TRUE
"153",153,"Region.3",131,28.0036321327462,0.487847145442312,-0.872929070820641,TRUE
"154",154,"Region.3",23,23.6610626793314,0.472759209286278,-0.881191653407483,TRUE
"155",155,"Region.3",20,22.2811188840873,0.457531376074251,-0.889193477207071,TRUE
"156",156,"Region.3",28,23.028135288675,0.442168151967072,-0.896932174351006,TRUE
"157",157,"Region.3",43,20.2130311173857,0.426674083189925,-0.9044054548343,TRUE
"158",158,"Region.3",59,23.3139501276235,0.411053754687036,-0.911611107193024,TRUE
"159",159,"Region.3",87,28.2148842275473,0.395311788764915,-0.918546999158717,TRUE
"160",160,"Region.3",200,28.5882661958132,0.379452843724544,-0.925211078289358,TRUE
"161",161,"Region.3",61,24.973908768651,0.363481612482906,-0.931601372576719,TRUE
"162",162,"Region.3",10,22.3785495305337,0.347402821184277,-0.937715991029909,TRUE
"163",163,"Region.3",14,23.8129001845004,0.331221227801687,-0.943553124234954,TRUE
"164",164,"Region.3",88,30.0717559631431,0.314941620728951,-0.949111044890228,TRUE
"165",165,"Region.3",116,25.9352431588556,0.29856881736372,-0.954388108317591,TRUE
"166",166,"Region.3",70,24.5122865171897,0.282107662681919,-0.959382752949074,TRUE
"167",167,"Region.3",182,27.440964987862,0.265563027804056,-0.964093500788975,TRUE
"168",168,"Region.3",161,31.4026720506631,0.248939808553767,-0.96851895785122,TRUE
"169",169,"Region.3",441,36.4570291580696,0.23224292400907,-0.972657814571865,TRUE
"170",170,"Region.3",449,31.5266180468333,0.21547731504673,-0.976508846196619,TRUE
"171",171,"Region.3",169,28.0343225754123,0.198647942880171,-0.980070913143267,TRUE
"172",172,"Region.3",166,27.7431628033107,0.181759787591375,-0.98334296133889,TRUE
"173",173,"Region.3",91,23.503700678766,0.164817846657198,-0.986324022531787,TRUE
"174",174,"Region.3",58,27.3815911779781,0.14782713347053,-0.989013214577988,TRUE
"175",175,"Region.3",130,29.2950227942229,0.130792675856759,-0.991409741702304,TRUE
"176",176,"Region.3",48,26.1450276963402,0.11371951458595,-0.993512894733801,TRUE
"177",177,"Region.3",44,25.6782900422398,0.0966127018812031,-0.99532205131566,TRUE
"178",178,"Region.3",30,27.1957769224905,0.0794772999236214,-0.996836676089343,TRUE
"179",179,"Region.3",150,30.4744664515732,0.0623183793543251,-0.998056320853012,TRUE
"180",180,"Region.3",308,33.9114995634251,0.0451410177739719,-0.998980624694158,TRUE
"181",181,"Region.3",638,35.8206164130846,0.0279502982402103,-0.999609314096404,TRUE
"182",182,"Region.3",663,36.6144103814059,0.0107513077635219,-0.999942203020442,TRUE
"183",183,"Region.3",786,38.5708001412908,-0.00645086419810515,-0.999979192959082,TRUE
"184",184,"Region.3",884,40.286541894114,-0.0236511272452316,-0.999720272966408,TRUE
"185",185,"Region.3",812,37.7040623525706,-0.0408443915432966,-0.999165519661011,TRUE
"186",186,"Region.3",348,34.9511954978122,-0.0580255693287803,-0.998315097203318,TRUE
"187",187,"Region.3",196,31.5306532162059,-0.0751895764147586,-0.997169257247018,TRUE
"188",188,"Region.3",61,24.0442295219202,-0.0923313336953912,-0.995728338864587,TRUE
"189",189,"Region.3",73,25.3119699993442,-0.109445768648915,-0.993992768446958,TRUE
"190",190,"Region.3",109,27.7909876947943,-0.126527816838683,-0.99196305957734,TRUE
"191",191,"Region.3",319,31.6699884091939,-0.143572423411811,-0.989639812879241,TRUE
"192",192,"Region.3",206,29.928728980639,-0.160574544594994,-0.987023715838738,TRUE
"193",193,"Region.3",119,28.5731522878927,-0.177529149187035,-0.984115542601034,TRUE
"194",194,"Region.3",107,29.9304384038237,-0.194431220047662,-0.980916153741377,TRUE
"195",195,"Region.3",214,31.9121619630059,-0.21127575558218,-0.977426496010405,TRUE
"196",196,"Region.3",97,32.6693376340441,-0.22805777122152,-0.973647602053984,TRUE
"197",197,"Region.3",257,35.138121482237,-0.24477230089726,-0.969580590107631,TRUE
"198",198,"Region.3",136,32.3963661058338,-0.261414398511156,-0.965226663665613,TRUE
"199",199,"Region.3",126,26.0919745013163,-0.27797913939878,-0.960587111124813,TRUE
"200",200,"Region.3",66,27.2799967659508,-0.294461621786801,-0.95566330540347,TRUE
"201",201,"Region.3",45,29.8632145101665,-0.310856968243504,-0.950456703534915,TRUE
"202",202,"Region.3",16,24.530608142152,-0.327160327122095,-0.944968846236406,TRUE
"203",203,"Region.3",23,27.5673531246268,-0.343366873996388,-0.939201357453208,TRUE
"204",204,"Region.3",30,28.0762820844971,-0.359471813088423,-0.933155943878043,TRUE
"205",205,"Region.3",29,27.1153664974411,-0.37547037868762,-0.926834394446049,TRUE
"206",206,"Region.3",22,27.0215913798355,-0.391357836561026,-0.920238579805407,TRUE
"207",207,"Region.3",107,31.4828062855315,-0.407129485354252,-0.913370451763786,TRUE
"208",208,"Region.3",238,31.7999920470474,-0.422780657982677,-0.90623204271077,TRUE
"209",209,"Region.3",121,29.5238915245201,-0.438306723012519,-0.898825465016444,TRUE
"210",210,"Region.3",114,28.1821120178274,-0.453703086031344,-0.891152910406309,TRUE
"211",211,"Region.3",17,26.9819807221345,-0.468965191007632,-0.883216649312713,TRUE
"212",212,"Region.3",51,29.7419658928003,-0.484088521638976,-0.875019030202996,TRUE
"213",213,"Region.3",75,31.3390444053209,-0.499068602688532,-0.866562478884539,TRUE
"214",214,"Region.3",50,29.2015400956237,-0.51390100130931,-0.85784949778693,TRUE
"215",215,"Region.3",46,28.6943606801002,-0.528581328355929,-0.848882665221455,TRUE
"216",216,"Region.3",189,33.0732988361848,-0.543105239683432,-0.839664634618132,TRUE
"217",217,"Region.3",228,34.1962799430795,-0.557468437432789,-0.830198133740521,TRUE
"218",218,"Region.3",336,35.3590395444302,-0.571666671302705,-0.820485963878533,TRUE
"219",219,"Region.3",260,34.5121420393952,-0.585695739807351,-0.810530999019482,TRUE
"220",220,"Region.3",252,32.6526115054044,-0.599551491519649,-0.800336184997633,TRUE
"221",221,"Region.3",169,31.3196246789875,-0.61322982629975,-0.789904538622471,TRUE
"222",222,"Region.3",197,30.8547681868391,-0.62672669650833,-0.779239146785989,TRUE
"223",223,"Region.3",143,30.4395561239367,-0.64003810820435,-0.76834316554922,TRUE
"224",224,"Region.3",50,29.6409356704756,-0.65316012232693,-0.757219819208313,TRUE
"225",225,"Region.3",51,27.5839505457667,-0.666088855860977,-0.745872399340406,TRUE
"226",226,"Region.3",62,27.0420175509138,-0.678820482986236,-0.734304263829602,TRUE
"227",227,"Region.3",185,33.2706195368914,-0.691351236209407,-0.722518835873311,TRUE
"228",228,"Region.3",254,33.3595230730142,-0.703677407479013,-0.710519602969275,TRUE
"229",229,"Region.3",238,34.1072454243481,-0.715795349282665,-0.698310115883558,TRUE
"230",230,"Region.3",194,29.2370679577944,-0.727701475726423,-0.685893987599823,TRUE
"231",231,"Region.3",75,28.5134287065853,-0.739392263595924,-0.673274892250183,TRUE
"232",232,"Region.3",48,28.5562373832361,-0.750864253398949,-0.660456564027975,TRUE
"233",233,"Region.3",36,28.6629229605139,-0.762114050389149,-0.647442796082747,TRUE
"234",234,"Region.3",58,26.7176273643139,-0.773138325570603,-0.634237439397805,TRUE
"235",235,"Region.3",8,23.8396207847545,-0.78393381668292,-0.620844401650647,TRUE
"236",236,"Region.3",42,26.7177162460708,-0.794497329166599,-0.607267646056614,TRUE
"237",237,"Region.3",58,29.229961673299,-0.804825737108345,-0.593511190196115,TRUE
"238",238,"Region.3",109,32.459694505792,-0.81491598416608,-0.57957910482576,TRUE
"239",239,"Region.3",280,37.0636120715322,-0.824765084473361,-0.565475512673758,TRUE
"240",240,"Region.3",512,36.1904366320308,-0.834370123522954,-0.551204587219928,TRUE
"241",241,"Region.3",494,36.6227031065116,-0.843728259029271,-0.53677055146071,TRUE
"242",242,"Region.3",315,32.3476919776512,-0.852836721769459,-0.522177676659509,TRUE
"243",243,"Region.3",108,29.5084397201063,-0.861692816402852,-0.507430281082752,TRUE
"244",244,"Region.3",164,30.0160207933665,-0.870293922268567,-0.492532728722054,TRUE
"245",245,"Region.3",191,33.0696489713573,-0.878637494161,-0.477489428002839,TRUE
"246",246,"Region.3",305,34.9268790327274,-0.886721063082993,-0.462304830479811,TRUE
"247",247,"Region.3",414,35.1601256006541,-0.89454223697645,-0.446983429519674,TRUE
"248",248,"Region.3",434,36.4340477492,-0.902098701430184,-0.431529758971471,TRUE
"249",249,"Region.3",459,35.1427373609851,-0.909388220364792,-0.415948391824942,TRUE
"250",250,"Region.3",164,31.2334736695452,-0.916408636694346,-0.400243938857306,TRUE
"251",251,"Region.3",87,24.7200424579272,-0.923157872964704,-0.384421047268855,TRUE
"252",252,"Region.3",16,18.2988925887987,-0.929633931968269,-0.368484399307779,TRUE
"253",253,"Region.3",20,23.354492349122,-0.935834897334994,-0.352438710884603,TRUE
"254",254,"Region.3",28,27.965349097244,-0.941758934099462,-0.336288730176683,TRUE
"255",255,"Region.3",55,29.572300212213,-0.947404289243885,-0.320039236223139,TRUE
"256",256,"Region.3",46,28.9273257730277,-0.952769292216851,-0.303695037510659,TRUE
"257",257,"Region.3",28,28.5831664544338,-0.957852355427667,-0.287260970550596,TRUE
"258",258,"Region.3",26,27.2845755493101,-0.962651974716149,-0.270741898447764,TRUE
"259",259,"Region.3",29,28.0969011275894,-0.967166729797731,-0.254142709461362,TRUE
"260",260,"Region.3",9,25.6003304000676,-0.97139528468375,-0.237468315558468,TRUE
"261",261,"Region.3",33,26.9120790331045,-0.975336388076784,-0.220723650960502,TRUE
"262",262,"Region.3",56,28.8077375480392,-0.978988873740932,-0.203913670683115,TRUE
"263",263,"Region.3",43,29.161609839441,-0.982351660846924,-0.187043349069917,TRUE
"264",264,"Region.3",28,29.8606684583164,-0.985423754291952,-0.170117678320491,TRUE
"265",265,"Region.3",36,24.2322497822204,-0.988204244994142,-0.15314166701312,TRUE
"266",266,"Region.3",4,20.0714569601671,-0.990692310161561,-0.136120338622667,TRUE
"267",267,"Region.3",19,20.2139293930322,-0.992887213535696,-0.11905873003405,TRUE
"268",268,"Region.3",7,25.4009384417229,-0.994788305609327,-0.101961890051746,TRUE
"269",269,"Region.3",25,28.582022125739,-0.996395023818723,-0.0848348779057654,TRUE
"270",270,"Region.3",8,20.9276425505197,-0.997706892710117,-0.0676827617545507,TRUE
"271",271,"Region.3",11,23.4077265240594,-0.998723524080397,-0.0505106171852229,TRUE
"272",272,"Region.3",15,21.8463932046162,-0.999444617091986,-0.0333235257116313,TRUE
"273",273,"Region.3",4,21.8098229324561,-0.999869958361859,-0.0161265732706578,TRUE
"274",274,"Region.3",21,26.9412109559645,-0.999999422024692,0.00107515128279734,TRUE
"275",275,"Region.3",10,27.2474400114166,-0.999832969770105,0.0182765576816912,TRUE
"276",276,"Region.3",20,27.1268528937201,-0.999370650853997,0.0354725557531256,TRUE
"277",277,"Region.3",49,29.353081122985,-0.998612602083973,0.052658056924614,TRUE
"278",278,"Region.3",14,23.9332326134381,-0.997559047778861,0.0698279757298709,TRUE
"279",279,"Region.3",47,26.9139655324193,-0.99621029970233,0.0869772313136861,TRUE
"280",280,"Region.3",138,30.6430035177878,-0.994566756970634,0.104100748935426,TRUE
"281",281,"Region.3",28,29.4986647092424,-0.992628905934509,0.121193461470736,TRUE
"282",282,"Region.3",31,29.0293122586335,-0.990397320035256,0.138250310910982,TRUE
"283",283,"Region.3",29,29.0859244419943,-0.987872659635043,0.155266249859996,TRUE
"284",284,"Region.3",10,26.216015924644,-0.985055671821501,0.172236243027681,TRUE
"285",285,"Region.3",7,17.244601905703,-0.981947190186646,0.189155268720041,TRUE
"286",286,"Region.3",11,12.1193851543918,-0.978548134580203,0.206018320325171,TRUE
"287",287,"Region.3",0,13.4750242239699,-0.974859510837413,0.2228204077948,TRUE
"288",288,"Region.3",3,21.1555814220685,-0.970882410481384,0.239556559120927,TRUE
"289",289,"Region.3",0,15.2436446578663,-0.966618010400097,0.256221821807116,TRUE
"290",290,"Region.3",4,13.4501551663557,-0.962067572498145,0.27281126433402,TRUE
"291",291,"Region.3",7,8.39081652596725,-0.957232443323312,0.289319977618695,TRUE
"292",292,"Region.3",4,14.2606964738626,-0.95211405366811,0.305743076467283,TRUE
"293",293,"Region.3",4,15.9332500366502,-0.946713918146386,0.322075701020611,TRUE
"294",294,"Region.3",4,8.67035016994087,-0.94103363474512,0.338313018192307,TRUE
"295",295,"Region.3",0,11.7037513895929,-0.935074884351557,0.354450223098987,TRUE
"296",296,"Region.3",4,15.0438109569202,-0.928839430255807,0.370482540482096,TRUE
"297",297,"Region.3",0,9.03965755020088,-0.922329117629054,0.386405226120985,TRUE
"298",298,"Region.3",0,8.93881678789994,-0.915545872977547,0.402213568236804,TRUE
"299",299,"Region.3",4,9.43759153301329,-0.908491703572508,0.417902888886787,TRUE
"300",300,"Region.3",12,9.51426378927001,-0.901168696856157,0.433468545348536,TRUE
"301",301,"Region.3",22,11.0634813578299,-0.893579019823995,0.44890593149388,TRUE
"302",302,"Region.3",0,10.67108363317,-0.885724918383564,0.464210479151892,TRUE
"303",303,"Region.3",3,12.9906970964552,-0.877608716689839,0.479377659460694,TRUE
"304",304,"Region.3",0,18.3910086693289,-0.869232816457479,0.494402984207618,TRUE
"305",305,"Region.3",4,21.606295150925,-0.860599696250118,0.509282007157336,TRUE
"306",306,"Region.3",7,20.2681196090836,-0.851711910746919,0.524010325367576,TRUE
"307",307,"Region.3",4,13.7396114818537,-0.842572089986603,0.538583580492023,TRUE
"308",308,"Region.3",0,11.134269167254,-0.833182938589178,0.552997460070027,TRUE
"309",309,"Region.3",7,14.1923446414149,-0.823547234955601,0.567247698802723,TRUE
"310",310,"Region.3",4,18.8426379481598,-0.813667830445599,0.581330079815204,TRUE
"311",311,"Region.3",0,14.5108327263439,-0.803547648533912,0.595240435904367,TRUE
"312",312,"Region.3",0,9.84558610773333,-0.793189683945184,0.608974650772049,TRUE
"313",313,"Region.3",12,9.22085635299409,-0.782597001767783,0.622528660243106,TRUE
"314",314,"Region.3",0,7.3913947930494,-0.771772736546784,0.635898453468074,TRUE
"315",315,"Region.3",4,4.49593250513511,-0.76072009135641,0.64908007411004,TRUE
"316",316,"Region.3",0,7.16010957688681,-0.749442336852196,0.662069621515381,TRUE
"317",317,"Region.3",0,7.96477962753195,-0.737942810303139,0.67486325186804,TRUE
"318",318,"Region.3",4,3.21110511319842,-0.726224914604154,0.687457179326966,TRUE
"319",319,"Region.3",5,3.20291512581527,-0.714292117269103,0.699847677146407,TRUE
"320",320,"Region.3",4,4.15991319809661,-0.702147949404698,0.712031078778713,TRUE
"321",321,"Region.3",4,5.6609460773567,-0.689796004665589,0.724003778959331,TRUE
"322",322,"Region.3",4,7.48398168768654,-0.677239938190948,0.735762234773653,TRUE
"323",323,"Region.3",3,9.51000093820245,-0.664483465522855,0.74730296670543,TRUE
